run_id,run_tag,run_date,sequence,parent_fn,parent_chunk,file_loc,filetype,commit_url,commit_author,commit_date,uncommitted_changes,elapsed_time,memory_use,sys_info,ses_info,base_pkgs,attached_pkgs,rdf_subject,rdf_object,rdf_predicate,run_hash
1,standard run,Mon Jun 24 06:39:48 2019,1,~/github/provRmd/vignettes/provRmd.Rmd,git_prov_example,iris_table1.csv,output,no version control info found,NA,NA,NA,0.131,3.6,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",~/github/provRmd/vignettes/provRmd.Rmd#git_prov_example,iris_table1.csv,prov:wasGeneratedBy,087594a004b0398540f459fb1c31da2c5c2cd3f2
1,standard run,Mon Jun 24 06:39:48 2019,2,~/github/provRmd/vignettes/provRmd.Rmd,git_prov_example,iris_table2.csv,output,no version control info found,NA,NA,NA,0.131,3.6,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",~/github/provRmd/vignettes/provRmd.Rmd#git_prov_example,iris_table2.csv,prov:wasGeneratedBy,087594a004b0398540f459fb1c31da2c5c2cd3f2
1,standard run,Mon Jun 24 06:39:48 2019,3,/Library/Frameworks/R.framework/Versions/3.6/Resources/library/provRmd/vignette_data/source_example.R,git_prov_source_example,iris_table2.csv,input,no version control info found,NA,NA,NA,0.131,3.6,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",iris_table2.csv,/Library/Frameworks/R.framework/Versions/3.6/Resources/library/provRmd/vignette_data/source_example.R,prov:used,087594a004b0398540f459fb1c31da2c5c2cd3f2
1,standard run,Mon Jun 24 06:39:48 2019,4,/Library/Frameworks/R.framework/Versions/3.6/Resources/library/provRmd/vignette_data/source_example.R,git_prov_source_example,iris_table3.csv,output,no version control info found,NA,NA,NA,0.131,3.6,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",/Library/Frameworks/R.framework/Versions/3.6/Resources/library/provRmd/vignette_data/source_example.R,iris_table3.csv,prov:wasGeneratedBy,087594a004b0398540f459fb1c31da2c5c2cd3f2
1,standard run,Mon Jun 24 06:39:48 2019,5,~/github/provRmd/vignettes/provRmd.Rmd,git_prov_source_example,/Library/Frameworks/R.framework/Versions/3.6/Resources/library/provRmd/vignette_data/source_example.R,sourced_script,no version control info found,NA,NA,NA,0.131,3.6,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",~/github/provRmd/vignettes/provRmd.Rmd#git_prov_source_example,/Library/Frameworks/R.framework/Versions/3.6/Resources/library/provRmd/vignette_data/source_example.R,prov:wasExecutedBy,087594a004b0398540f459fb1c31da2c5c2cd3f2
1,standard run,Mon Jun 24 06:39:48 2019,0,~/github/provRmd/vignettes/provRmd.Rmd,plot_prov,~/github/provRmd/vignettes/provRmd.Rmd,parent_script,no version control info found,NA,NA,NA,0.131,3.6,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",~/github/provRmd/vignettes/provRmd.Rmd,~/github/provRmd/vignettes/provRmd.Rmd,NA,087594a004b0398540f459fb1c31da2c5c2cd3f2
1,standard run,Mon Jun 24 06:39:48 2019,0,~/github/provRmd/vignettes/provRmd.Rmd,git_prov_example,~/github/provRmd/vignettes/provRmd.Rmd#git_prov_example,parent_chunk,no version control info found,NA,NA,NA,0.131,3.6,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",~/github/provRmd/vignettes/provRmd.Rmd,~/github/provRmd/vignettes/provRmd.Rmd#git_prov_example,prov:wasExecutedBy,087594a004b0398540f459fb1c31da2c5c2cd3f2
1,standard run,Mon Jun 24 06:39:48 2019,0,~/github/provRmd/vignettes/provRmd.Rmd,git_prov_source_example,~/github/provRmd/vignettes/provRmd.Rmd#git_prov_source_example,parent_chunk,no version control info found,NA,NA,NA,0.131,3.6,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",~/github/provRmd/vignettes/provRmd.Rmd,~/github/provRmd/vignettes/provRmd.Rmd#git_prov_source_example,prov:wasExecutedBy,087594a004b0398540f459fb1c31da2c5c2cd3f2
1,standard run,Mon Jun 24 06:39:48 2019,0,~/github/provRmd/vignettes/provRmd.Rmd,plot_prov,~/github/provRmd/vignettes/provRmd.Rmd#plot_prov,parent_chunk,no version control info found,NA,NA,NA,0.131,3.6,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",~/github/provRmd/vignettes/provRmd.Rmd,~/github/provRmd/vignettes/provRmd.Rmd#plot_prov,prov:wasExecutedBy,087594a004b0398540f459fb1c31da2c5c2cd3f2
2,standard run,Mon Jun 24 06:58:29 2019,1,~/github/provRmd/vignettes/provRmd.Rmd,git_prov_example,iris_table1.csv,output,no version control info found,NA,NA,NA,0.1200000000000001,4,"System: Darwin, Release: 18.6.0. Machine: x86_64. User: ohara.","R version: R version 3.6.0 (2019-04-26), Platform: x86_64-apple-darwin15.6.0, Running under: macOS Mojave 10.14.5.","Attached base packages: stats, graphics, grDevices, utils, datasets, methods, base","Other attached packages: provRmd_0.1.1, forcats_0.4.0, stringr_1.4.0, dplyr_0.8.0.1, purrr_0.3.2, readr_1.3.1, tidyr_0.8.3, tibble_2.1.1, ggplot2_3.1.1, tidyverse_1.2.1",~/github/provRmd/vignettes/provRmd.Rmd#git_prov_example,iris_table1.csv,prov:wasGeneratedBy,86ee3fad1a4939e99019c0f860c9fc45d499d7ac
